ID,Condition,Channel,Mean_Amplitude
3,Cars,PO8,-3.208
3,Cars,PO8,7.392
3,Faces,PO8,26.337
3,Faces,PO8,13.822
3,ScrambledCars,PO8,24.27
3,Faces,PO8,30.986
3,Cars,PO8,10.508
3,ScrambledCars,PO8,20.033
3,Cars,PO8,9.072
3,ScrambledCars,PO8,28.382
3,Faces,PO8,22.337
3,Cars,PO8,19.051
3,ScrambledCars,PO8,8.601
3,ScrambledCars,PO8,21.239
3,ScrambledFaces,PO8,18.998
3,ScrambledFaces,PO8,8.503
3,Cars,PO8,9.181
3,Cars,PO8,8.494
3,Faces,PO8,5.431
3,Faces,PO8,29.172
3,Faces,PO8,10.34
3,Cars,PO8,12.714
3,Faces,PO8,18.167
3,ScrambledFaces,PO8,9.989
3,Faces,PO8,18.352
3,ScrambledCars,PO8,13.599
3,ScrambledFaces,PO8,8.764
3,Faces,PO8,16.832
3,ScrambledCars,PO8,23.257
3,ScrambledCars,PO8,6.333
3,ScrambledFaces,PO8,16.62
3,Faces,PO8,15.02
3,ScrambledCars,PO8,27.964
3,ScrambledFaces,PO8,23.976
3,ScrambledCars,PO8,19.437
3,ScrambledCars,PO8,14.255
3,Faces,PO8,11.985
3,ScrambledCars,PO8,33.651
3,Cars,PO8,10.303
3,ScrambledCars,PO8,25.592
3,Cars,PO8,16.735
3,ScrambledFaces,PO8,17.117
3,Faces,PO8,20.823
3,ScrambledCars,PO8,27.291
3,ScrambledFaces,PO8,20.182
3,Cars,PO8,8.037
3,ScrambledFaces,PO8,7.429
3,Faces,PO8,8.402
3,Faces,PO8,19.729
3,Cars,PO8,18.191
3,ScrambledFaces,PO8,19.44
3,Cars,PO8,9.634
3,Faces,PO8,27.289
3,Cars,PO8,12.177
3,Faces,PO8,6.717
3,Faces,PO8,9.925
3,Cars,PO8,2.41
3,Faces,PO8,22.556
3,Cars,PO8,16.757
3,Faces,PO8,22.513
3,Cars,PO8,4.859
3,ScrambledCars,PO8,21.856
3,ScrambledCars,PO8,18.009
3,Cars,PO8,11.849
3,Faces,PO8,22.584
3,Cars,PO8,12.463
3,Cars,PO8,23.448
3,ScrambledFaces,PO8,12.106
3,Faces,PO8,22.604
3,ScrambledFaces,PO8,30.959
3,ScrambledFaces,PO8,13.655
3,Faces,PO8,10.561
3,ScrambledCars,PO8,23.158
3,ScrambledCars,PO8,15.885
3,ScrambledFaces,PO8,17.427
3,Faces,PO8,25.398
3,Cars,PO8,4.892
3,ScrambledCars,PO8,19.816
3,ScrambledFaces,PO8,9.305
3,Faces,PO8,13.27
3,Cars,PO8,9.583
3,ScrambledFaces,PO8,15.655
3,Cars,PO8,30.81
3,Faces,PO8,15.375
3,ScrambledCars,PO8,16.405
3,Faces,PO8,19.398
3,Cars,PO8,1.298
3,Cars,PO8,15.288
3,Faces,PO8,2.86
3,ScrambledCars,PO8,32.084
3,Faces,PO8,27.78
3,ScrambledCars,PO8,12.66
3,Cars,PO8,2.609
3,ScrambledFaces,PO8,15.232
3,Faces,PO8,22.983
3,Faces,PO8,25.636
3,Faces,PO8,21.768
3,Faces,PO8,19.614
3,Cars,PO8,13.286
3,ScrambledFaces,PO8,19.651
3,ScrambledFaces,PO8,27.914
3,ScrambledFaces,PO8,15.131
3,Faces,PO8,21.272
3,ScrambledCars,PO8,28.852
3,ScrambledFaces,PO8,32.566
3,ScrambledFaces,PO8,16.139
3,Faces,PO8,15.11
3,Faces,PO8,12.63
3,Faces,PO8,21.491
3,ScrambledCars,PO8,24.084
3,ScrambledFaces,PO8,32.026
3,ScrambledFaces,PO8,24.545
3,ScrambledFaces,PO8,9.529
3,ScrambledCars,PO8,20.394
3,ScrambledFaces,PO8,29.43
3,Faces,PO8,13.492
3,Cars,PO8,4.36
3,ScrambledCars,PO8,10.582
3,Faces,PO8,23.753
3,ScrambledFaces,PO8,29.015
3,ScrambledFaces,PO8,26.492
3,Cars,PO8,21.691
3,Faces,PO8,16.028
3,Cars,PO8,21.509
3,Cars,PO8,20.76
3,Faces,PO8,19.798
3,ScrambledFaces,PO8,21.413
3,Cars,PO8,8.279
3,ScrambledFaces,PO8,30.265
3,ScrambledCars,PO8,13.182
3,ScrambledCars,PO8,15.758
3,Faces,PO8,24.785
3,Cars,PO8,15.095
3,ScrambledCars,PO8,6.259
3,Faces,PO8,16.023
3,ScrambledFaces,PO8,22.462
3,ScrambledCars,PO8,6.455
3,Cars,PO8,4.51
3,Cars,PO8,15.08
3,Cars,PO8,15.243
3,ScrambledFaces,PO8,17.349
3,ScrambledCars,PO8,19.789
3,ScrambledCars,PO8,21.724
3,ScrambledFaces,PO8,24.013
3,ScrambledCars,PO8,21.525
3,Cars,PO8,6.445
3,ScrambledFaces,PO8,11.918
3,ScrambledCars,PO8,28.493
3,Faces,PO8,12.853
3,Faces,PO8,17.295
3,Faces,PO8,14.055
3,ScrambledFaces,PO8,4.468
3,Cars,PO8,2.544
3,Cars,PO8,13.162
3,ScrambledFaces,PO8,10.378
3,Cars,PO8,22.673
3,ScrambledCars,PO8,21.292
3,ScrambledFaces,PO8,10.214
3,ScrambledFaces,PO8,16.112
3,ScrambledFaces,PO8,18.769
3,ScrambledFaces,PO8,20.132
3,Cars,PO8,3.744
3,Cars,PO8,17.911
3,Cars,PO8,11.705
3,Faces,PO8,8.671
3,ScrambledFaces,PO8,3.696
3,Faces,PO8,13.61
3,ScrambledFaces,PO8,18.758
3,ScrambledCars,PO8,26.911
3,ScrambledFaces,PO8,15.19
3,ScrambledFaces,PO8,5.338
3,Cars,PO8,-13.765
3,ScrambledCars,PO8,15.249
3,ScrambledFaces,PO8,22.331
3,Cars,PO8,6.197
3,Cars,PO8,-3.497
3,Faces,PO8,22.908
3,ScrambledCars,PO8,27.823
3,Faces,PO8,33.69
3,ScrambledFaces,PO8,31.853
3,Cars,PO8,23.182
3,Faces,PO8,16.556
3,Cars,PO8,4.484
3,ScrambledCars,PO8,18.155
3,ScrambledFaces,PO8,16.95
3,Faces,PO8,13.726
3,ScrambledCars,PO8,20.451
3,Cars,PO8,20.794
3,Cars,PO8,-1.547
3,ScrambledFaces,PO8,13.055
3,ScrambledCars,PO8,15.871
3,ScrambledFaces,PO8,23.728
3,Cars,PO8,7.208
3,ScrambledCars,PO8,26.65
3,ScrambledFaces,PO8,15.904
3,ScrambledCars,PO8,23.245
3,Faces,PO8,12.629
3,ScrambledFaces,PO8,11.435
3,ScrambledFaces,PO8,23.047
3,ScrambledFaces,PO8,21.304
3,Faces,PO8,11.087
3,ScrambledFaces,PO8,19.235
3,ScrambledCars,PO8,11.533
3,Cars,PO8,22.349
3,ScrambledFaces,PO8,30.452
3,ScrambledCars,PO8,22.91
3,Faces,PO8,14.946
3,ScrambledFaces,PO8,15.698
3,Cars,PO8,11.263
3,ScrambledFaces,PO8,16.588
3,Faces,PO8,7.547
3,ScrambledCars,PO8,24.695
3,Faces,PO8,1.429
3,Cars,PO8,12.573
3,Cars,PO8,8.668
3,ScrambledCars,PO8,22.073
3,Cars,PO8,14.013
3,Cars,PO8,13.099
3,ScrambledFaces,PO8,14.969
3,ScrambledCars,PO8,17.195
3,Faces,PO8,13.848
3,Cars,PO8,5.638
3,Cars,PO8,15.312
3,Faces,PO8,20.18
3,ScrambledFaces,PO8,10.98
3,ScrambledCars,PO8,19.113
3,ScrambledCars,PO8,20.868
3,ScrambledCars,PO8,22.104
3,ScrambledFaces,PO8,16.941
3,ScrambledCars,PO8,12.366
3,ScrambledFaces,PO8,5.01
3,ScrambledFaces,PO8,9.529
3,ScrambledCars,PO8,19.736
3,Cars,PO8,8.643
3,Faces,PO8,28.257
3,ScrambledCars,PO8,2.853
3,ScrambledFaces,PO8,19.702
3,ScrambledCars,PO8,20.235
3,Faces,PO8,4.278
3,ScrambledFaces,PO8,20.761
3,Faces,PO8,23.95
3,ScrambledCars,PO8,13.848
3,Faces,PO8,10.017
3,Faces,PO8,17.007
3,ScrambledCars,PO8,13.323
3,ScrambledCars,PO8,37.369
3,Cars,PO8,13.26
3,ScrambledFaces,PO8,21.516
3,Cars,PO8,17.424
3,ScrambledFaces,PO8,23.551
3,Cars,PO8,5.773
4,Faces,PO8,7.921
4,ScrambledCars,PO8,20.168
4,Faces,PO8,10.804
4,ScrambledCars,PO8,10.467
4,Cars,PO8,11.892
4,ScrambledCars,PO8,14.12
4,Faces,PO8,15.467
4,ScrambledFaces,PO8,13.554
4,Cars,PO8,3.59
4,ScrambledCars,PO8,15.159
4,Faces,PO8,13.219
4,Faces,PO8,14.944
4,Faces,PO8,10.893
4,ScrambledCars,PO8,15.214
4,Cars,PO8,0.042
4,Faces,PO8,16.048
4,Faces,PO8,14.235
4,ScrambledCars,PO8,22.509
4,ScrambledCars,PO8,13.247
4,Faces,PO8,9.869
4,ScrambledFaces,PO8,9.318
4,Faces,PO8,10.582
4,ScrambledFaces,PO8,22.058
4,ScrambledCars,PO8,17.843
4,Cars,PO8,5.19
4,ScrambledCars,PO8,13.171
4,Cars,PO8,10.751
4,ScrambledFaces,PO8,12.244
4,ScrambledFaces,PO8,17.118
4,Cars,PO8,14.529
4,Cars,PO8,3.672
4,Cars,PO8,20.829
4,Faces,PO8,12.825
4,ScrambledCars,PO8,12.004
4,ScrambledCars,PO8,16.136
4,Cars,PO8,13.28
4,ScrambledFaces,PO8,2.481
4,Faces,PO8,6.636
4,Cars,PO8,4.4
4,Faces,PO8,9.841
4,ScrambledFaces,PO8,11.858
4,Faces,PO8,6.463
4,Cars,PO8,18.762
4,ScrambledCars,PO8,3.512
4,Cars,PO8,1.066
4,ScrambledCars,PO8,19.441
4,ScrambledFaces,PO8,11.244
4,Cars,PO8,11.981
4,Faces,PO8,7.371
4,ScrambledCars,PO8,3.519
4,Cars,PO8,3.567
4,Faces,PO8,11.1
4,Faces,PO8,4.792
4,ScrambledCars,PO8,10.341
4,Faces,PO8,3.574
4,ScrambledFaces,PO8,7.519
4,ScrambledFaces,PO8,19.277
4,ScrambledFaces,PO8,6.799
4,Cars,PO8,5.894
4,Faces,PO8,6.184
4,ScrambledCars,PO8,7.741
4,ScrambledCars,PO8,4.926
4,ScrambledCars,PO8,11.898
4,ScrambledCars,PO8,2.114
4,Faces,PO8,5.077
4,Cars,PO8,0.728
4,Cars,PO8,3.537
4,ScrambledCars,PO8,9.083
4,ScrambledCars,PO8,0.357
4,ScrambledCars,PO8,12.233
4,ScrambledCars,PO8,5.68
4,ScrambledCars,PO8,15.665
4,ScrambledFaces,PO8,21.522
4,ScrambledCars,PO8,11.548
4,Cars,PO8,19.432
4,Faces,PO8,16.921
4,Faces,PO8,12.343
4,Cars,PO8,-1.089
4,Faces,PO8,13.663
4,ScrambledCars,PO8,16.457
4,ScrambledCars,PO8,9.924
4,ScrambledCars,PO8,2.992
4,ScrambledCars,PO8,18.857
4,ScrambledCars,PO8,8.392
4,Faces,PO8,3.697
4,ScrambledCars,PO8,16.946
4,ScrambledCars,PO8,11.206
4,Faces,PO8,19.806
4,ScrambledCars,PO8,13.89
4,Faces,PO8,2.422
4,Cars,PO8,2.493
4,Faces,PO8,3.928
4,ScrambledCars,PO8,10.453
4,ScrambledFaces,PO8,27.524
4,ScrambledCars,PO8,15.76
4,ScrambledFaces,PO8,20.96
4,ScrambledCars,PO8,21.021
4,Cars,PO8,0.68
4,Cars,PO8,2.59
4,Faces,PO8,6.918
4,ScrambledCars,PO8,15.115
4,ScrambledCars,PO8,17.718
4,Cars,PO8,3.934
4,Faces,PO8,6.794
4,Cars,PO8,0.227
4,Cars,PO8,8.94
4,Faces,PO8,6.944
4,Faces,PO8,8.636
4,ScrambledCars,PO8,7.245
4,Cars,PO8,12.826
4,Faces,PO8,0.472
4,ScrambledCars,PO8,6.492
4,Cars,PO8,1.346
4,Faces,PO8,9.914
4,Faces,PO8,1.103
4,Faces,PO8,9.272
4,ScrambledCars,PO8,9.073
4,ScrambledFaces,PO8,13.228
4,Faces,PO8,11.897
4,Cars,PO8,4.963
4,ScrambledCars,PO8,10.913
4,Faces,PO8,12.598
4,ScrambledFaces,PO8,10.932
4,Faces,PO8,8.12
4,ScrambledFaces,PO8,11.6
4,Faces,PO8,13.117
4,Faces,PO8,0.465
4,Faces,PO8,6.633
4,ScrambledFaces,PO8,21.933
4,ScrambledFaces,PO8,17.601
4,Faces,PO8,13.707
4,Faces,PO8,7.285
4,Cars,PO8,4.118
4,ScrambledFaces,PO8,12.214
4,ScrambledFaces,PO8,15.389
4,ScrambledFaces,PO8,2.506
4,Faces,PO8,6.492
4,ScrambledFaces,PO8,4.34
4,Cars,PO8,2.914
4,ScrambledFaces,PO8,13.761
4,ScrambledFaces,PO8,7.353
4,Faces,PO8,-3.94
4,Cars,PO8,5.015
4,Faces,PO8,6.438
4,ScrambledFaces,PO8,5.137
4,ScrambledCars,PO8,15.097
4,Faces,PO8,10.825
4,ScrambledFaces,PO8,16.776
4,Cars,PO8,8.092
4,ScrambledCars,PO8,7.544
4,ScrambledFaces,PO8,14.572
4,Cars,PO8,1.837
4,ScrambledFaces,PO8,16.621
4,ScrambledFaces,PO8,8.143
4,ScrambledFaces,PO8,21.088
4,ScrambledCars,PO8,12.559
4,Cars,PO8,5.065
4,ScrambledFaces,PO8,9.477
4,ScrambledFaces,PO8,12.862
4,ScrambledFaces,PO8,13.555
4,Cars,PO8,13.26
4,ScrambledCars,PO8,12.391
4,ScrambledCars,PO8,18.195
4,Cars,PO8,5.465
4,Faces,PO8,10.53
4,ScrambledCars,PO8,0.881
4,Faces,PO8,7.522
4,Cars,PO8,-2.58
4,Cars,PO8,5.646
4,ScrambledFaces,PO8,-5.136
4,ScrambledFaces,PO8,12.87
4,Faces,PO8,7.441
4,ScrambledFaces,PO8,8.363
4,ScrambledFaces,PO8,8.884
4,ScrambledCars,PO8,9.359
4,ScrambledCars,PO8,0.421
4,Faces,PO8,7.575
4,ScrambledCars,PO8,4.884
4,Faces,PO8,4.819
4,Cars,PO8,5.354
4,ScrambledFaces,PO8,8.283
4,ScrambledCars,PO8,11.038
4,Cars,PO8,12.311
4,Cars,PO8,-1.773
4,ScrambledCars,PO8,11.529
4,ScrambledFaces,PO8,14.097
4,Cars,PO8,2.757
4,Cars,PO8,4.703
4,Faces,PO8,18.536
4,Cars,PO8,9.715
4,Faces,PO8,11.384
4,Faces,PO8,4.145
4,Faces,PO8,11.921
4,Faces,PO8,15.534
4,Faces,PO8,11.558
4,Cars,PO8,4.208
4,ScrambledFaces,PO8,14.603
4,Cars,PO8,5.4
4,ScrambledFaces,PO8,8.859
4,ScrambledFaces,PO8,1.391
4,Faces,PO8,7.915
4,Cars,PO8,4.131
4,Cars,PO8,10.464
4,Cars,PO8,6.06
4,Cars,PO8,3.444
4,ScrambledCars,PO8,12.734
4,Cars,PO8,2.6
4,ScrambledCars,PO8,2.12
4,Cars,PO8,2.262
4,ScrambledCars,PO8,10.183
4,Faces,PO8,12.43
4,ScrambledCars,PO8,11.801
4,ScrambledFaces,PO8,8.926
4,Faces,PO8,11.844
4,Cars,PO8,5.612
4,Faces,PO8,16.941
4,ScrambledFaces,PO8,10.309
4,ScrambledCars,PO8,5.507
4,ScrambledFaces,PO8,14.963
4,Faces,PO8,4.041
4,ScrambledFaces,PO8,2.712
4,Faces,PO8,11.758
4,ScrambledFaces,PO8,9.225
4,ScrambledCars,PO8,10.936
4,Cars,PO8,-1.325
4,Faces,PO8,7.952
4,ScrambledCars,PO8,11.095
4,Cars,PO8,13.976
4,ScrambledCars,PO8,11.326
4,ScrambledFaces,PO8,12.636
4,ScrambledCars,PO8,13.384
4,ScrambledFaces,PO8,10.198
4,ScrambledFaces,PO8,12.461
4,ScrambledFaces,PO8,12.184
4,Cars,PO8,5.52
4,Faces,PO8,9.332
4,Cars,PO8,-2.235
4,Cars,PO8,-2.072
4,Cars,PO8,7.608
4,Faces,PO8,8.291
4,Cars,PO8,16.515
4,ScrambledFaces,PO8,17.059
4,Faces,PO8,8.949
4,Cars,PO8,7.769
4,Cars,PO8,6.731
4,Cars,PO8,4.475
4,ScrambledCars,PO8,18.453
4,Faces,PO8,34.78
4,ScrambledCars,PO8,15.532
4,Cars,PO8,-3.313
4,Faces,PO8,7.429
4,Faces,PO8,17.605
4,ScrambledFaces,PO8,3.65
4,ScrambledCars,PO8,10.698
4,Faces,PO8,19.996
4,ScrambledFaces,PO8,8.358
4,ScrambledFaces,PO8,3.076
4,ScrambledFaces,PO8,12.491
4,ScrambledFaces,PO8,11.389
4,ScrambledFaces,PO8,15.826
4,Cars,PO8,-3.691
4,ScrambledCars,PO8,10.45
4,ScrambledFaces,PO8,10.414
4,ScrambledFaces,PO8,7.041
4,ScrambledCars,PO8,7.218
4,Cars,PO8,1.374
4,Cars,PO8,3.323
4,ScrambledCars,PO8,5.257
4,Cars,PO8,13.947
4,Faces,PO8,18.211
4,ScrambledCars,PO8,12.001
4,ScrambledFaces,PO8,9.285
4,ScrambledCars,PO8,16.82
5,ScrambledCars,PO8,2.887
5,ScrambledCars,PO8,4.6
5,ScrambledFaces,PO8,25.464
5,Cars,PO8,10.224
5,ScrambledCars,PO8,3.037
5,Faces,PO8,16.193
5,Faces,PO8,7.267
5,Faces,PO8,-2.355
5,Cars,PO8,1.734
5,Faces,PO8,-0.398
5,Cars,PO8,9.829
5,ScrambledFaces,PO8,1.911
5,ScrambledFaces,PO8,9.811
5,Faces,PO8,7.799
5,Faces,PO8,8.371
5,Cars,PO8,7.004
5,Faces,PO8,0.649
5,Faces,PO8,7.204
5,Cars,PO8,11.763
5,ScrambledCars,PO8,5.182
5,Cars,PO8,-0.701
5,ScrambledCars,PO8,-5.38
5,ScrambledFaces,PO8,8.296
5,Cars,PO8,2.434
5,ScrambledFaces,PO8,11.965
5,Faces,PO8,2.677
5,ScrambledCars,PO8,7.17
5,ScrambledFaces,PO8,0.775
5,Faces,PO8,-1.102
5,ScrambledCars,PO8,2.126
5,Faces,PO8,-4.593
5,ScrambledCars,PO8,7.166
5,ScrambledFaces,PO8,15.787
5,Faces,PO8,17.913
5,ScrambledCars,PO8,25.001
5,Faces,PO8,6.868
5,ScrambledCars,PO8,13.415
5,Cars,PO8,19.319
5,ScrambledFaces,PO8,7.774
5,Faces,PO8,-14.043
5,Faces,PO8,-1.916
5,ScrambledCars,PO8,4.295
5,Faces,PO8,4.359
5,Faces,PO8,4.471
5,Cars,PO8,1.076
5,Faces,PO8,9.523
5,Faces,PO8,0.954
5,ScrambledCars,PO8,10.93
5,Faces,PO8,3.802
5,Faces,PO8,16.734
5,Cars,PO8,0.586
5,Cars,PO8,-0.965
5,Faces,PO8,14.11
5,ScrambledFaces,PO8,17.02
5,Faces,PO8,-2.108
5,Cars,PO8,11.421
5,Cars,PO8,5.823
5,ScrambledFaces,PO8,5.817
5,ScrambledFaces,PO8,4.78
5,Faces,PO8,3.678
5,Faces,PO8,1.971
5,ScrambledFaces,PO8,7.635
5,Cars,PO8,-3.605
5,ScrambledFaces,PO8,15.322
5,Faces,PO8,9.419
5,Faces,PO8,-2.536
5,Faces,PO8,15.542
5,Cars,PO8,0.545
5,Faces,PO8,5.247
5,ScrambledCars,PO8,15.554
5,Faces,PO8,1.565
5,ScrambledFaces,PO8,3.477
5,Faces,PO8,19.946
5,ScrambledCars,PO8,21.809
5,Faces,PO8,2.06
5,ScrambledFaces,PO8,12.068
5,Cars,PO8,-5.479
5,Cars,PO8,5.999
5,Faces,PO8,10.32
5,ScrambledFaces,PO8,19.541
5,ScrambledCars,PO8,14.48
5,Faces,PO8,2.524
5,Cars,PO8,0.89
5,ScrambledFaces,PO8,20.309
5,Faces,PO8,5.313
5,ScrambledFaces,PO8,25.089
5,ScrambledFaces,PO8,8.197
5,ScrambledCars,PO8,13.022
5,Faces,PO8,6.958
5,ScrambledCars,PO8,-7.074
5,ScrambledCars,PO8,35.139
5,Cars,PO8,-3.913
5,ScrambledFaces,PO8,13.37
5,ScrambledFaces,PO8,-1.157
5,Cars,PO8,-10.321
5,Cars,PO8,-3.947
5,ScrambledFaces,PO8,19.59
5,Cars,PO8,3.131
5,ScrambledCars,PO8,0.886
5,ScrambledCars,PO8,6.242
5,ScrambledFaces,PO8,16.263
5,Cars,PO8,-7.148
5,ScrambledFaces,PO8,25.076
5,Cars,PO8,1.891
5,Cars,PO8,-4.576
5,Faces,PO8,-13.41
5,Faces,PO8,-3.451
5,Faces,PO8,13.772
5,ScrambledCars,PO8,9.053
5,Cars,PO8,-6.092
5,Cars,PO8,3.224
5,Cars,PO8,-1.009
5,Cars,PO8,8.201
5,ScrambledCars,PO8,8.164
5,Cars,PO8,4.969
5,Cars,PO8,-5.557
5,Faces,PO8,9.473
5,ScrambledCars,PO8,0.965
5,Faces,PO8,6.565
5,ScrambledFaces,PO8,15.286
5,ScrambledCars,PO8,15.737
5,Cars,PO8,11.367
5,Cars,PO8,-1.056
5,ScrambledCars,PO8,-2.994
5,Cars,PO8,5.917
5,ScrambledCars,PO8,16.687
5,Cars,PO8,9.095
5,ScrambledCars,PO8,14.658
5,ScrambledFaces,PO8,17.631
5,ScrambledFaces,PO8,1.37
5,Faces,PO8,-10.711
5,ScrambledCars,PO8,-5.884
5,Faces,PO8,-6.48
5,ScrambledCars,PO8,13.875
5,Faces,PO8,-1.127
5,ScrambledFaces,PO8,11.559
5,ScrambledFaces,PO8,3.579
5,ScrambledFaces,PO8,17.294
5,Cars,PO8,-0.108
5,Cars,PO8,-6.781
5,Faces,PO8,-8.085
5,ScrambledCars,PO8,6.527
5,Faces,PO8,-2.069
5,ScrambledCars,PO8,-3.229
5,Cars,PO8,1.453
5,ScrambledFaces,PO8,1.922
5,Cars,PO8,4.348
5,ScrambledCars,PO8,4.924
5,ScrambledFaces,PO8,17.291
5,ScrambledFaces,PO8,1.247
5,ScrambledCars,PO8,1.119
5,Cars,PO8,0.909
5,ScrambledFaces,PO8,9.636
5,ScrambledCars,PO8,13.448
5,Faces,PO8,-1.033
5,Faces,PO8,-2.554
5,ScrambledFaces,PO8,-0.392
5,Faces,PO8,-7.539
5,ScrambledFaces,PO8,14.491
5,ScrambledFaces,PO8,17.666
5,ScrambledCars,PO8,10.428
5,ScrambledCars,PO8,6.812
5,Cars,PO8,5.386
5,Faces,PO8,1.52
5,ScrambledCars,PO8,6.329
5,ScrambledCars,PO8,-2.316
5,ScrambledFaces,PO8,-2.864
5,Faces,PO8,-7.01
5,ScrambledCars,PO8,11.229
5,ScrambledCars,PO8,7.918
5,ScrambledCars,PO8,5.756
5,ScrambledFaces,PO8,17.024
5,Faces,PO8,-2.087
5,Faces,PO8,2.935
5,Cars,PO8,-17.245
5,Cars,PO8,-3.781
5,Faces,PO8,-5.725
5,ScrambledCars,PO8,-0.373
5,ScrambledFaces,PO8,-9.959
5,ScrambledFaces,PO8,6.851
5,ScrambledFaces,PO8,10.436
5,ScrambledCars,PO8,6.95
5,Cars,PO8,2.967
5,Faces,PO8,-1.179
5,Faces,PO8,1.738
5,Cars,PO8,-4.224
5,ScrambledFaces,PO8,18.254
5,ScrambledFaces,PO8,10.952
5,ScrambledCars,PO8,-1.837
5,Faces,PO8,6.091
5,Faces,PO8,5.979
5,ScrambledFaces,PO8,4.636
5,ScrambledFaces,PO8,10.301
5,Cars,PO8,-1.572
5,Faces,PO8,1.967
5,Faces,PO8,-7.426
5,Cars,PO8,3.484
5,ScrambledFaces,PO8,15.251
5,ScrambledFaces,PO8,11.824
5,ScrambledCars,PO8,6.388
5,ScrambledCars,PO8,-8.946
5,Faces,PO8,2.261
5,ScrambledFaces,PO8,18.569
5,ScrambledFaces,PO8,8.886
5,Cars,PO8,-6.245
5,Faces,PO8,-5.633
5,ScrambledCars,PO8,10.328
5,Faces,PO8,11.294
5,ScrambledCars,PO8,7.935
5,ScrambledCars,PO8,15.152
5,ScrambledCars,PO8,12.783
5,Faces,PO8,-11.065
6,ScrambledCars,PO8,1.93
6,ScrambledCars,PO8,2.342
6,Faces,PO8,-1.152
6,ScrambledFaces,PO8,3.442
6,Cars,PO8,1.733
6,ScrambledCars,PO8,5.44
6,ScrambledCars,PO8,2.497
6,Cars,PO8,2.955
6,Cars,PO8,6.143
6,ScrambledCars,PO8,6.098
6,ScrambledFaces,PO8,4.579
6,ScrambledCars,PO8,3.62
6,ScrambledFaces,PO8,1.388
6,ScrambledCars,PO8,-0.964
6,ScrambledCars,PO8,8.296
6,ScrambledFaces,PO8,4.116
6,Faces,PO8,3.954
6,Cars,PO8,-1.811
6,Faces,PO8,2.806
6,ScrambledFaces,PO8,2.568
6,Faces,PO8,-4.146
6,ScrambledFaces,PO8,2.633
6,ScrambledCars,PO8,4.761
6,Faces,PO8,8.091
6,ScrambledCars,PO8,-1.149
6,Faces,PO8,8.007
6,Faces,PO8,1.626
6,Faces,PO8,9.151
6,ScrambledCars,PO8,2.984
6,Faces,PO8,6.902
6,ScrambledCars,PO8,2.248
6,Faces,PO8,6.877
6,Faces,PO8,-3.498
6,Faces,PO8,5.149
6,Cars,PO8,5.2
6,Cars,PO8,4.978
6,ScrambledFaces,PO8,4.869
6,Faces,PO8,-1.065
6,ScrambledCars,PO8,1.643
6,Faces,PO8,4.51
6,Faces,PO8,3.89
6,ScrambledFaces,PO8,-0.214
6,Cars,PO8,10.503
6,ScrambledFaces,PO8,3.638
6,ScrambledCars,PO8,3.63
6,Cars,PO8,7.317
6,Cars,PO8,15.717
6,Cars,PO8,5.132
6,ScrambledFaces,PO8,11.37
6,ScrambledCars,PO8,8.297
6,Cars,PO8,2.169
6,Faces,PO8,-3.923
6,Cars,PO8,3.739
6,Cars,PO8,0.427
6,Faces,PO8,3.564
6,ScrambledFaces,PO8,2.179
6,ScrambledCars,PO8,8.218
6,Cars,PO8,0.195
6,Faces,PO8,3.648
6,ScrambledFaces,PO8,5.301
6,Cars,PO8,2.754
6,Faces,PO8,5.96
6,ScrambledCars,PO8,4.896
6,Faces,PO8,6.786
6,Cars,PO8,-9.19
6,Faces,PO8,-2.634
6,Faces,PO8,2.293
6,ScrambledFaces,PO8,5.144
6,ScrambledFaces,PO8,2.099
6,ScrambledFaces,PO8,0.175
6,ScrambledCars,PO8,3.323
6,Cars,PO8,5.166
6,ScrambledFaces,PO8,9.821
6,Faces,PO8,-4.688
6,ScrambledCars,PO8,-1.408
6,Faces,PO8,4.682
6,ScrambledFaces,PO8,11.531
6,Faces,PO8,0.377
6,Faces,PO8,11.354
6,ScrambledFaces,PO8,12.742
6,ScrambledFaces,PO8,5.028
6,Cars,PO8,0.408
6,Faces,PO8,4.082
6,Cars,PO8,-0.422
6,Cars,PO8,6.336
6,Cars,PO8,3.092
6,Cars,PO8,2.661
6,Cars,PO8,4.264
6,Cars,PO8,4.705
6,Faces,PO8,6.499
6,Cars,PO8,1.523
6,Faces,PO8,-1.973
6,ScrambledCars,PO8,5.341
6,ScrambledCars,PO8,-0.248
6,ScrambledCars,PO8,0.105
6,Cars,PO8,10.804
6,ScrambledCars,PO8,0.29
6,ScrambledCars,PO8,8.656
6,ScrambledFaces,PO8,0.229
6,Faces,PO8,-6.128
6,Cars,PO8,3.335
6,ScrambledCars,PO8,-0.252
6,ScrambledFaces,PO8,6.133
6,ScrambledCars,PO8,6.715
6,ScrambledFaces,PO8,9.553
6,Cars,PO8,4.032
6,Cars,PO8,5.142
6,Faces,PO8,7.203
6,Faces,PO8,1.795
6,Cars,PO8,1.481
6,ScrambledFaces,PO8,0.529
6,ScrambledFaces,PO8,6.098
6,ScrambledCars,PO8,5.981
6,Cars,PO8,3.57
6,Cars,PO8,4.979
6,Faces,PO8,4.455
6,ScrambledFaces,PO8,-4.968
6,ScrambledFaces,PO8,8.706
6,ScrambledCars,PO8,1.633
6,ScrambledFaces,PO8,8.984
6,ScrambledFaces,PO8,10.798
6,Cars,PO8,7.793
6,Faces,PO8,0.691
